date,state,fips,cases,daily_cases,deaths,daily_deaths,total_vaccinations,total_distributed,daily_distributed,total_people_vaccinated,daily_people_vaccinated,total_people_fully_vaccinated,daily_people_fully_vaccinated,daily_vaccinations,mobility_composite
11/2/2020,Mississippi,28,120865,365,3348,0,,,,,,,,,-8.255933422
11/1/2020,Mississippi,28,120500,340,3348,14,,,,,,,,,-8.360688954
10/31/2020,Mississippi,28,120160,824,3334,6,,,,,,,,,-8.45420153
10/30/2020,Mississippi,28,119336,749,3328,18,,,,,,,,,-8.513289054
10/29/2020,Mississippi,28,118587,970,3310,8,,,,,,,,,-8.514913822
10/28/2020,Mississippi,28,117617,1000,3302,19,,,,,,,,,-8.441134501
10/27/2020,Mississippi,28,116617,854,3283,20,,,,,,,,,-8.283357897
10/26/2020,Mississippi,28,115763,675,3263,8,,,,,,,,,-8.044970767
10/25/2020,Mississippi,28,115088,0,3255,0,,,,,,,,,-7.738925072
10/24/2020,Mississippi,28,115088,1212,3255,17,,,,,,,,,-7.386407432
10/23/2020,Mississippi,28,113876,795,3238,7,,,,,,,,,-7.015357456
10/22/2020,Mississippi,28,113081,958,3231,8,,,,,,,,,-6.657567949
10/21/2020,Mississippi,28,112123,801,3223,21,,,,,,,,,-6.347584386
10/20/2020,Mississippi,28,111322,730,3202,31,,,,,,,,,-6.11914398
10/19/2020,Mississippi,28,110592,353,3171,0,,,,,,,,,-6.000665438
10/18/2020,Mississippi,28,110239,233,3171,0,,,,,,,,,-6.012058667
10/17/2020,Mississippi,28,110006,751,3171,11,,,,,,,,,-6.16107212
10/16/2020,Mississippi,28,109255,1116,3160,8,,,,,,,,,-6.437850898
10/15/2020,Mississippi,28,108139,1322,3152,12,,,,,,,,,-6.812513898
10/14/2020,Mississippi,28,106817,876,3140,25,,,,,,,,,-7.237888018
10/13/2020,Mississippi,28,105941,713,3115,14,,,,,,,,,-7.653239781
10/12/2020,Mississippi,28,105228,296,3101,0,,,,,,,,,-7.991491883
10/11/2020,Mississippi,28,104932,294,3101,5,,,,,,,,,-8.192368676
10/10/2020,Mississippi,28,104638,957,3096,16,,,,,,,,,-8.214141248
10/9/2020,Mississippi,28,103681,862,3080,6,,,,,,,,,-8.040040363
10/8/2020,Mississippi,28,102819,578,3074,23,,,,,,,,,-7.682469638
10/7/2020,Mississippi,28,102241,563,3051,24,,,,,,,,,-7.179759689
10/6/2020,Mississippi,28,101678,975,3027,14,,,,,,,,,-6.586179389
10/5/2020,Mississippi,28,100703,215,3013,0,,,,,,,,,-5.966023771
10/4/2020,Mississippi,28,100488,321,3013,2,,,,,,,,,-5.386052388
10/3/2020,Mississippi,28,100167,609,3011,12,,,,,,,,,-4.904250652
10/2/2020,Mississippi,28,99558,672,2999,20,,,,,,,,,-4.560587803
10/1/2020,Mississippi,28,98886,696,2979,10,,,,,,,,,-4.374668711
9/30/2020,Mississippi,28,98190,552,2969,12,,,,,,,,,-4.349698079
9/29/2020,Mississippi,28,97638,589,2957,36,,,,,,,,,-4.474468346
9/28/2020,Mississippi,28,97049,190,2921,2,,,,,,,,,-4.724515307
9/27/2020,Mississippi,28,96859,182,2919,8,,,,,,,,,-5.066951702
9/26/2020,Mississippi,28,96677,645,2911,17,,,,,,,,,-5.465887032
9/25/2020,Mississippi,28,96032,722,2894,20,,,,,,,,,-5.88624371
9/24/2020,Mississippi,28,95310,737,2874,4,,,,,,,,,-6.298304846
9/23/2020,Mississippi,28,94573,552,2870,24,,,,,,,,,-6.683083358
9/22/2020,Mississippi,28,94021,465,2846,36,,,,,,,,,-7.03418984
9/21/2020,Mississippi,28,93556,192,2810,0,,,,,,,,,-7.355744387
9/20/2020,Mississippi,28,93364,277,2810,1,,,,,,,,,-7.657117224
9/19/2020,Mississippi,28,93087,655,2809,17,,,,,,,,,-7.946376856
9/18/2020,Mississippi,28,92432,497,2792,12,,,,,,,,,-8.22553475
9/17/2020,Mississippi,28,91935,701,2780,24,,,,,,,,,-8.490295735
9/16/2020,Mississippi,28,91234,711,2756,22,,,,,,,,,-8.73502624
9/15/2020,Mississippi,28,90523,505,2734,28,,,,,,,,,-8.954533617
9/14/2020,Mississippi,28,90018,144,2706,9,,,,,,,,,-9.144914537
9/13/2020,Mississippi,28,89874,254,2697,12,,,,,,,,,-9.303704591
9/12/2020,Mississippi,28,89620,445,2685,15,,,,,,,,,-9.426633995
9/11/2020,Mississippi,28,89175,853,2670,14,,,,,,,,,-9.506328322
9/10/2020,Mississippi,28,88322,517,2656,33,,,,,,,,,-9.533425158
9/9/2020,Mississippi,28,87805,426,2623,38,,,,,,,,,-9.500885035
9/8/2020,Mississippi,28,87379,249,2585,0,,,,,,,,,-9.406783537
9/7/2020,Mississippi,28,87130,242,2585,1,,,,,,,,,-9.255392601
9/6/2020,Mississippi,28,86888,410,2584,15,,,,,,,,,-9.060469603
9/5/2020,Mississippi,28,86478,539,2569,11,,,,,,,,,-8.84776572
9/4/2020,Mississippi,28,85939,823,2558,22,,,,,,,,,-8.649624059
9/3/2020,Mississippi,28,85116,751,2536,10,,,,,,,,,-8.498261901
9/2/2020,Mississippi,28,84365,781,2526,33,,,,,,,,,-8.419658573
9/1/2020,Mississippi,28,83584,634,2493,20,,,,,,,,,-8.426812972
8/31/2020,Mississippi,28,82950,274,2473,32,,,,,,,,,-8.518522423
8/30/2020,Mississippi,28,82676,647,2441,14,,,,,,,,,-8.68234351
8/29/2020,Mississippi,28,82029,735,2427,14,,,,,,,,,-8.899948112
8/28/2020,Mississippi,28,81294,599,2413,14,,,,,,,,,-9.150894668
8/27/2020,Mississippi,28,80695,585,2399,26,,,,,,,,,-9.416285008
8/26/2020,Mississippi,28,80110,904,2373,58,,,,,,,,,-9.683452341
8/25/2020,Mississippi,28,79206,801,2315,67,,,,,,,,,-9.947047926
8/24/2020,Mississippi,28,78405,511,2248,8,,,,,,,,,-10.20620284
8/23/2020,Mississippi,28,77894,626,2240,3,,,,,,,,,-10.46170932
8/22/2020,Mississippi,28,77268,945,2237,23,,,,,,,,,-10.71180331
8/21/2020,Mississippi,28,76323,874,2214,24,,,,,,,,,-10.94776233
8/20/2020,Mississippi,28,75449,894,2190,27,,,,,,,,,-11.15607696
8/19/2020,Mississippi,28,74555,1348,2163,35,,,,,,,,,-11.32443744
8/18/2020,Mississippi,28,73207,795,2128,33,,,,,,,,,-11.44375079
8/17/2020,Mississippi,28,72412,276,2095,11,,,,,,,,,-11.50805279
8/16/2020,Mississippi,28,72136,381,2084,4,,,,,,,,,-11.51477917
8/15/2020,Mississippi,28,71755,825,2080,37,,,,,,,,,-11.46381038
8/14/2020,Mississippi,28,70930,944,2043,32,,,,,,,,,-11.35431383
8/13/2020,Mississippi,28,69986,612,2011,22,,,,,,,,,-11.18870667
8/12/2020,Mississippi,28,69374,1081,1989,45,,,,,,,,,-10.97840201
8/11/2020,Mississippi,28,68293,644,1944,32,,,,,,,,,-10.74153569
8/10/2020,Mississippi,28,67649,476,1912,16,,,,,,,,,-10.49694567
8/9/2020,Mississippi,28,67173,527,1896,22,,,,,,,,,-10.26385138
8/8/2020,Mississippi,28,66646,1210,1874,26,,,,,,,,,-10.05835266
8/7/2020,Mississippi,28,65436,1036,1848,23,,,,,,,,,-9.891697287
8/6/2020,Mississippi,28,64400,956,1825,21,,,,,,,,,-9.772592572
8/5/2020,Mississippi,28,63444,1245,1804,51,,,,,,,,,-9.708835675
8/4/2020,Mississippi,28,62199,1074,1753,42,,,,,,,,,-9.706412985
8/3/2020,Mississippi,28,61125,572,1711,8,,,,,,,,,-9.767293502
8/2/2020,Mississippi,28,60553,672,1703,10,,,,,,,,,-9.888152841
8/1/2020,Mississippi,28,59881,1134,1693,30,,,,,,,,,-10.0592452
7/31/2020,Mississippi,28,58747,1168,1663,52,,,,,,,,,-10.26325957
7/30/2020,Mississippi,28,57579,1775,1611,48,,,,,,,,,-10.47684671
7/29/2020,Mississippi,28,55804,1505,1563,20,,,,,,,,,-10.67555617
7/28/2020,Mississippi,28,54299,1342,1543,42,,,,,,,,,-10.83664023
7/27/2020,Mississippi,28,52957,653,1501,6,,,,,,,,,-10.94043483
7/26/2020,Mississippi,28,52304,1207,1495,15,,,,,,,,,-10.9723243
7/25/2020,Mississippi,28,51097,1434,1480,17,,,,,,,,,-10.92378674
7/24/2020,Mississippi,28,49663,1610,1463,27,,,,,,,,,-10.79244087
7/23/2020,Mississippi,28,48053,982,1436,13,,,,,,,,,-10.58196769
7/22/2020,Mississippi,28,47071,1547,1423,34,,,,,,,,,-10.3027947
7/21/2020,Mississippi,28,45524,1635,1389,31,,,,,,,,,-9.970692028
7/20/2020,Mississippi,28,43889,1251,1358,3,,,,,,,,,-9.605615263
7/19/2020,Mississippi,28,42638,792,1355,9,,,,,,,,,-9.23009288
7/18/2020,Mississippi,28,41846,1017,1346,14,,,,,,,,,-8.867991521
7/17/2020,Mississippi,28,40829,1032,1332,24,,,,,,,,,-8.541788454
7/16/2020,Mississippi,28,39797,1230,1308,18,,,,,,,,,-8.271359502
7/15/2020,Mississippi,28,38567,1025,1290,18,,,,,,,,,-8.075228099
7/14/2020,Mississippi,28,37542,862,1272,22,,,,,,,,,-7.969010426
7/13/2020,Mississippi,28,36680,393,1250,1,,,,,,,,,-7.962886175
7/12/2020,Mississippi,28,36287,868,1249,19,,,,,,,,,-8.060093845
7/11/2020,Mississippi,28,35419,797,1230,15,,,,,,,,,-8.254997526
7/10/2020,Mississippi,28,34622,1031,1215,11,,,,,,,,,-8.530906999
7/9/2020,Mississippi,28,33591,703,1204,16,,,,,,,,,-8.860624742
7/8/2020,Mississippi,28,32888,674,1188,30,,,,,,,,,-9.210598852
7/7/2020,Mississippi,28,32214,957,1158,44,,,,,,,,,-9.542320556
7/6/2020,Mississippi,28,31257,357,1114,3,,,,,,,,,-9.815760119
7/5/2020,Mississippi,28,30900,226,1111,4,,,,,,,,,-9.996459165
7/4/2020,Mississippi,28,30674,990,1107,4,,,,,,,,,-10.06071523
7/3/2020,Mississippi,28,29684,914,1103,11,,,,,,,,,-9.999480372
7/2/2020,Mississippi,28,28770,870,1092,10,,,,,,,,,-9.823622245
7/1/2020,Mississippi,28,27900,652,1082,9,,,,,,,,,-9.560383875
6/30/2020,Mississippi,28,27248,680,1073,14,,,,,,,,,-9.242936494
6/29/2020,Mississippi,28,26568,669,1059,20,,,,,,,,,-8.90122623
6/28/2020,Mississippi,28,25899,368,1039,4,,,,,,,,,-8.559425472
6/27/2020,Mississippi,28,25531,465,1035,13,,,,,,,,,-8.233477181
6/26/2020,Mississippi,28,25066,550,1022,6,,,,,,,,,-7.927520864
6/25/2020,Mississippi,28,24516,1092,1016,5,,,,,,,,,-7.637295316
6/24/2020,Mississippi,28,23424,526,1011,22,,,,,,,,,-7.357760567
6/23/2020,Mississippi,28,22898,611,989,11,,,,,,,,,-7.088668189
6/22/2020,Mississippi,28,22287,1265,978,35,,,,,,,,,-6.836639143
6/21/2020,Mississippi,28,21022,0,943,0,,,,,,,,,-6.614996462
6/20/2020,Mississippi,28,21022,0,943,0,,,,,,,,,-6.441242005
6/19/2020,Mississippi,28,21022,0,943,0,,,,,,,,,-6.331279932
6/18/2020,Mississippi,28,21022,381,943,5,,,,,,,,,-6.295113485
6/17/2020,Mississippi,28,20641,489,938,23,,,,,,,,,-6.337793997
6/16/2020,Mississippi,28,20152,353,915,20,,,,,,,,,-6.459003357
6/15/2020,Mississippi,28,19799,283,895,4,,,,,,,,,-6.652993779
6/14/2020,Mississippi,28,19516,168,891,2,,,,,,,,,-6.909661304
6/13/2020,Mississippi,28,19348,257,889,8,,,,,,,,,-7.214814573
6/12/2020,Mississippi,28,19091,608,881,13,,,,,,,,,-7.549378698
6/11/2020,Mississippi,28,18483,0,868,0,,,,,,,,,-7.890737152
6/10/2020,Mississippi,28,18483,374,868,21,,,,,,,,,-8.217152834
6/9/2020,Mississippi,28,18109,341,847,10,,,,,,,,,-8.510477948
6/8/2020,Mississippi,28,17768,498,837,20,,,,,,,,,-8.758538393
6/7/2020,Mississippi,28,17270,236,817,6,,,,,,,,,-8.958917028
6/6/2020,Mississippi,28,17034,265,811,8,,,,,,,,,-9.122310612
6/5/2020,Mississippi,28,16769,209,803,9,,,,,,,,,-9.270078763
6/4/2020,Mississippi,28,16560,238,794,12,,,,,,,,,-9.427865169
6/3/2020,Mississippi,28,16322,302,782,15,,,,,,,,,-9.622186002
6/2/2020,Mississippi,28,16020,268,767,28,,,,,,,,,-9.873659886
6/1/2020,Mississippi,28,15752,251,739,5,,,,,,,,,-10.19159544
5/31/2020,Mississippi,28,15501,272,734,11,,,,,,,,,-10.57334353
5/30/2020,Mississippi,28,15229,439,723,13,,,,,,,,,-11.00494993
5/29/2020,Mississippi,28,14790,418,710,17,,,,,,,,,-11.46232755
5/28/2020,Mississippi,28,14372,328,693,23,,,,,,,,,-11.91394546
5/27/2020,Mississippi,28,14044,313,670,18,,,,,,,,,-12.32650754
5/26/2020,Mississippi,28,13731,273,652,17,,,,,,,,,-12.67329181
5/25/2020,Mississippi,28,13458,206,635,10,,,,,,,,,-12.93979997
5/24/2020,Mississippi,28,13252,247,625,9,,,,,,,,,-13.12685801
5/23/2020,Mississippi,28,13005,381,616,20,,,,,,,,,-13.25050494
5/22/2020,Mississippi,28,12624,402,596,16,,,,,,,,,-13.33493274
5/21/2020,Mississippi,28,12222,255,580,10,,,,,,,,,-13.40599658
5/20/2020,Mississippi,28,11967,263,570,16,,,,,,,,,-13.48628471
5/19/2020,Mississippi,28,11704,272,554,26,,,,,,,,,-13.58884563
5/18/2020,Mississippi,28,11432,136,528,7,,,,,,,,,-13.71603875
5/17/2020,Mississippi,28,11296,173,521,11,,,,,,,,,-13.8626081
5/16/2020,Mississippi,28,11123,322,510,17,,,,,,,,,-14.02082606
5/15/2020,Mississippi,28,10801,318,493,13,,,,,,,,,-14.18578003
5/14/2020,Mississippi,28,10483,393,480,15,,,,,,,,,-14.35832954
5/13/2020,Mississippi,28,10090,182,465,8,,,,,,,,,-14.54653671
5/12/2020,Mississippi,28,9908,234,457,22,,,,,,,,,-14.76364876
5/11/2020,Mississippi,28,9674,173,435,5,,,,,,,,,-15.02396304
5/10/2020,Mississippi,28,9501,123,430,9,,,,,,,,,-15.34085751
5/9/2020,Mississippi,28,9378,288,421,12,,,,,,,,,-15.72606104
5/8/2020,Mississippi,28,9090,404,409,13,,,,,,,,,-16.18776547
5/7/2020,Mississippi,28,8686,262,396,22,,,,,,,,,-16.72941693
5/6/2020,Mississippi,28,8424,217,374,32,,,,,,,,,-17.35297378
5/5/2020,Mississippi,28,8207,330,342,32,,,,,,,,,-18.06002804
5/4/2020,Mississippi,28,7877,327,310,7,,,,,,,,,-18.85120141
5/3/2020,Mississippi,28,7550,109,303,12,,,,,,,,,-19.72503003
5/2/2020,Mississippi,28,7441,229,291,10,,,,,,,,,-20.67623571
5/1/2020,Mississippi,28,7212,397,281,20,,,,,,,,,-21.69555729
4/30/2020,Mississippi,28,6815,246,261,11,,,,,,,,,-22.77041057
4/29/2020,Mississippi,28,6569,227,250,11,,,,,,,,,-23.88590697
4/28/2020,Mississippi,28,6342,248,239,10,,,,,,,,,-25.02505075
4/27/2020,Mississippi,28,6094,183,229,2,,,,,,,,,-26.16984283
4/26/2020,Mississippi,28,5911,193,227,6,,,,,,,,,-27.30259694
4/25/2020,Mississippi,28,5718,284,221,12,,,,,,,,,-28.40751143
4/24/2020,Mississippi,28,5434,281,209,8,,,,,,,,,-29.47254123
4/23/2020,Mississippi,28,5153,259,201,8,,,,,,,,,-30.48990006
4/22/2020,Mississippi,28,4894,178,193,10,,,,,,,,,-31.45648108
4/21/2020,Mississippi,28,4716,204,183,14,,,,,,,,,-32.37419461
4/20/2020,Mississippi,28,4512,238,169,10,,,,,,,,,-33.24799489
4/19/2020,Mississippi,28,4274,300,159,7,,,,,,,,,-34.08304309
4/18/2020,Mississippi,28,3974,181,152,12,,,,,,,,,-34.88417771
4/17/2020,Mississippi,28,3793,169,140,11,,,,,,,,,-35.65641575
4/16/2020,Mississippi,28,3624,264,129,7,,,,,,,,,-36.40201786
4/15/2020,Mississippi,28,3360,273,122,11,,,,,,,,,-37.11827597
